,@AfifYulistian,@AlshadAhmad,@Anak.Kuliner,@AquariusMusikindo,@ArisSportTv,@AttaHalilintar,@Audrey-A,@AutonetMagz,@BeemzAryo,@BimbelBrilian,@BoengkoesNetwork,@BrandonKentEverything,@CNBC_ID,@CNNIDOFFICIAL,@CoachJustinl28,@DHIARCOM,@DKIDchannel,@Dewa19,@DuniaBinatangLiar,@Dunia_Alam,@DylandPROS,@FitraEri,@FrontaLGaming,@GadgetGaul,@GadgetIn,@GarasiDrift,@HujanTandaTanya,@IBLTV,@JagatReview,@JessNoLimit,@Judika.Entertainment,@K2G,@KUBILER,@Kenandgrat,@KokBisa,@LuckyHakimChannel,@MILYHYA,@MNCTV_Sports,@MajelisLucu,@MalakaProjectid,@MamankKuliner,@Mas-Wahid,@Melkibajaj,@Miawaug,@MusicaStudios,@NagaswaraOfficial,@NarasiNewsroom,@NexCarlos,@OTOMOTIFTV,@OfficialNoahMusic,@OfficialiNews,@Otodriver,@PANJIPETUALANG_REAL,@PSSITV,@PricebookIndonesia,@RCTISports,@RansEntertainment,@SPOTV.Indonesia,@SPROSULEPRODUCTIONS,@SatuPersenIndonesianLifeschool,@SiKutuBuku,@Sobat_HAPE,@SportsChannelIndonesia,@TirtaPengPengPeng,@TrinityOptimaProduction,@VINDES,@WindahBasudara,@YoutuberCupu,@ZeniusEducation,@ZonaJuaraSports,@amarpdchannel,@ariefmuhammaddd,@carmudiID,@corbuzier,@deHakims,@deHakimsAviaryIrfanHakim,@dennycaknan6996,@farida.nurhan,@felicia.tjiasaka,@indomusikgram,@iwanbanaranblog,@kompastv,@letdahyper,@liputan6_news,@metrotvnews,@motomobitv,@nihongomantappu,@officialbaliunited,@projectreview,@radityadika,@raisa6690,@riasukmawijaya,@ridwanhr,@rrq_lemon,@tanboykun,@taulany_tv,@tempovideochannel,@tribunnews,@tvOneNews,@ybrap
@K2G,0.36432084,-0.15966636,-0.15728754,-0.056108084,-0.29977703,-0.058358394,-0.16113631,0.29986784,-0.16304445,0.25968906,-0.115473785,0.28796834,0.046901435,-0.021045042,-0.17020485,0.9933845,0.9751824,-0.10076289,-0.13388668,-0.117225766,0.4882306,0.34827334,0.21530977,0.98963416,0.9849274,0.27552837,0.058287963,-0.1589744,0.98412275,0.22925363,-0.095620796,1.0000002,-0.15303865,-0.11969975,0.066030055,-0.028458368,0.16621172,-0.17433536,-0.00779618,0.04665701,-0.111192435,0.17683655,-0.16952157,0.16829848,-0.063817985,-0.07369523,-0.026806459,-0.130191,0.38187766,-0.08646403,-0.02753669,0.31525764,-0.16480131,-0.22770852,0.9910537,-0.19731985,-0.1297201,-0.18254635,-0.083091535,0.078690246,0.008764785,0.9909314,-0.18823333,0.014667846,-0.06940798,-0.14042899,0.21283838,0.9847347,0.14235958,-0.17547964,-0.16839673,0.13166535,0.2608719,-0.06149379,-0.14262483,-0.13061392,-0.055027626,-0.19489253,0.13591342,-0.08605869,0.29237345,-0.014131261,0.42886096,-0.003188163,-0.014277835,0.38163137,-0.061836183,-0.23553388,0.99144197,0.0045674676,-0.096523404,-0.1564363,0.27499127,0.1788719,-0.13023119,-0.097591326,-0.0084598195,-0.030598108,0.009346399,0.053622246
@KUBILER,0.019622223,0.29598868,0.98915255,-0.03637853,0.026994571,0.15562825,0.29476297,0.04918313,0.36209843,-0.051227633,0.98520297,-0.13208166,-0.074086845,-0.015546409,-0.075449176,-0.14571986,-0.060268044,-0.0066882465,0.18475688,0.10190177,-0.019715136,0.050642192,0.26904494,-0.12232749,-0.085843265,0.10727465,0.07482086,-0.12045365,-0.14216253,-0.07708081,0.0024823826,-0.15303865,1.0000002,0.98204523,0.096389405,0.18109392,-0.11494495,-0.12601894,0.13348372,0.05553994,0.9711364,0.13431084,0.9392002,-0.029105587,-0.00971887,-0.026939178,-0.07446398,0.98227346,0.015734227,-0.0016116044,-0.108261764,0.03414045,0.31159252,-0.09360084,-0.1323365,-0.09614247,0.31787866,-0.11429536,0.13518539,0.057967346,0.10199413,-0.15160573,-0.1237205,0.17007916,-0.034548666,0.18618798,0.0827725,-0.12604594,-0.022836316,-0.12321612,0.30962878,0.21142095,0.124064565,0.03819933,0.23838368,0.23493455,0.057593822,0.9459604,0.07938153,0.24875118,0.04193779,-0.0599916,0.02244701,-0.070633695,-0.08150472,0.031918652,0.7019373,-0.09721584,-0.13606116,0.18917963,0.016264843,0.93980783,0.09527747,-0.07201778,0.9838091,0.12785012,-0.048252214,-0.06655793,-0.07192488,-0.08678123
@Kenandgrat,0.03204873,0.19751225,0.980896,-0.035499662,-0.029062077,0.16259915,0.19495612,0.043878637,0.2626807,-0.025503853,0.99275136,-0.10906057,-0.063256875,-0.0109370705,-0.08615427,-0.113297306,-0.025033116,-0.009198456,0.09185804,0.02594095,0.012809128,0.047540125,0.24308524,-0.09032264,-0.05158508,0.08912961,0.088535026,-0.12977535,-0.10607307,-0.05889328,0.003283578,-0.11969975,0.98204523,0.9999997,0.10626422,0.123374626,-0.08473189,-0.13655964,0.14573829,0.07621953,0.9885586,0.10812101,0.913864,-0.0053853523,-0.008732754,-0.026110517,-0.07324498,0.9864801,0.010683369,-0.004793865,-0.09994866,0.030167274,0.20170206,-0.10315697,-0.099119276,-0.11052254,0.304287,-0.1265319,0.13901058,0.07545029,0.10736784,-0.115267724,-0.1370058,0.17503473,-0.031670157,0.188994,0.07877586,-0.095976144,0.0070501016,-0.13326576,0.19853961,0.2161799,0.110484704,0.050044134,0.15671271,0.14929716,0.06758922,0.9015931,0.0949516,0.25175685,0.03790788,-0.05785834,0.03200725,-0.065043926,-0.075852,0.031804346,0.7360687,-0.11758602,-0.10261905,0.21006687,0.01161675,0.9386577,0.08371877,-0.058345336,0.9853655,0.13138142,-0.04485578,-0.06023159,-0.062480178,-0.08514504
@KokBisa,0.13720393,0.32497358,0.11401298,0.0013037231,0.05638605,0.40158525,0.2143861,0.002548718,0.35875702,0.8643441,0.10102846,0.0076935436,0.429128,0.46446675,-0.01740014,0.07000126,0.11121009,-0.029441826,0.40283632,0.43765175,0.29311645,0.05042061,0.28361818,0.068859756,0.11201173,0.086845055,0.948309,-0.042762585,0.118732944,0.02122134,0.02978232,0.066030055,0.096389405,0.10626422,0.99999976,0.41914517,0.09390411,-0.116479844,0.49346966,0.94042754,0.10997115,0.07242646,0.12978487,0.046903893,0.008002609,-0.0011976231,0.5407038,0.1467883,0.0068956614,0.04028779,0.28680065,0.014903077,0.20858043,0.08470402,0.056694772,-0.1419892,0.4211229,-0.14270866,0.414432,0.95939183,0.9551991,0.07558502,-0.11333619,0.8177972,0.027868284,0.49320436,0.4097539,0.08114883,0.8012166,-0.1281373,0.22728747,0.45058152,0.080046795,0.44031483,0.33906186,0.31532186,0.10191477,0.09382925,0.9046428,0.34402144,-0.02244635,0.30521858,0.18175942,0.3105889,0.31983632,0.037711117,0.5216212,-0.044900488,0.0670262,0.6107249,0.029312069,0.067269936,0.04678786,0.007426088,0.11351332,0.45678702,0.4297765,0.32370597,0.3120742,0.04853092
@LuckyHakimChannel,0.48541975,0.84010726,0.1805968,0.13793936,0.18721384,0.54442626,0.8499084,0.07128358,0.81685644,0.26889414,0.1315587,0.28471807,0.1563622,0.23333655,-0.15946457,-0.030699158,-0.022072675,0.1357362,0.861984,0.8426765,0.49032262,0.15696785,0.6575271,-0.060660515,0.026669782,0.31086707,0.3986891,0.071508996,-0.0408086,0.35237992,0.13246506,-0.028458368,0.18109392,0.123374626,0.41914517,0.9999994,0.38014093,-0.19512069,0.46545905,0.34271792,0.121344075,0.18841068,0.24811707,0.43055016,0.11107641,0.105122246,0.2457679,0.1757654,0.1109445,0.17963946,0.11506146,0.06812869,0.7952933,-0.07594307,-0.052990794,-0.17401057,0.54198134,-0.17700288,0.3969959,0.34008217,0.36235613,0.02657234,-0.18815298,0.5038485,0.14367056,0.4410143,0.75139165,-0.0510549,0.35096157,-0.20191282,0.7624297,0.4452194,0.16315821,0.46045434,0.8401767,0.8398234,0.26358306,0.26998478,0.36598736,0.50115,0.089532256,0.13796328,0.5270988,0.121631354,0.16675496,0.13653018,0.38735193,-0.12985706,-0.06339192,0.5081291,0.14003076,0.10749109,0.15470453,0.36390275,0.1634599,0.44093263,0.16760671,0.12887244,0.14571208,0.37841725
@MILYHYA,0.82254434,0.028105292,-0.10092405,0.17619503,0.07604295,0.29822987,0.11434993,-0.12664069,0.033602566,0.22774014,-0.0881676,0.86344045,-0.013451505,-0.017061438,-0.055371355,0.12517826,0.07880865,0.16585375,0.043669548,0.05004243,0.82913333,-0.04507532,0.5935129,0.096086115,0.15063606,0.14154163,0.1982944,0.3983714,0.139593,0.90391386,0.11173694,0.16621172,-0.11494495,-0.08473189,0.09390411,0.38014093,1.0000005,0.05112152,0.22980353,0.09958382,-0.047385555,-0.10616849,-0.079892255,0.9527447,0.10755223,0.119689986,0.04458775,-0.08750529,-0.08588959,0.16513434,0.008807659,-0.11682195,0.01841927,0.051458463,0.109479696,0.069153324,0.059729192,0.059288673,0.07730192,0.10991727,0.08301844,0.25364247,0.043229587,0.19485544,0.15716504,0.12832539,0.73266053,0.059272125,0.29997563,0.046866663,-0.0048005674,0.14400691,-0.11097003,0.3014169,0.042551957,0.030888017,0.28393358,-0.08953672,0.16996488,0.2974635,-0.10250819,-0.04092418,0.80850947,-0.039596166,0.056871302,-0.042279474,0.1233696,0.040541388,0.121587835,0.2554517,0.09894357,-0.0675818,-0.08678433,0.87149286,-0.09179547,0.099488825,-0.048989598,-0.037496153,0.0043486618,0.5679563
@MNCTV_Sports,-0.05546335,-0.122349694,-0.1253648,-0.103843324,0.6969813,-0.23724723,-0.046311546,-0.096406,-0.14556734,-0.024925783,-0.14817688,0.08469008,0.058292013,0.0521986,0.8503103,-0.19069651,-0.21619633,-0.033055842,-0.101814665,-0.07483637,-0.20394662,-0.14989835,-0.16476178,-0.17081635,-0.21317706,-0.09254494,-0.063366726,0.820002,-0.16854197,0.020045236,-0.103402644,-0.17433536,-0.12601894,-0.13655964,-0.116479844,-0.19512069,0.05112152,0.9999999,-0.21024098,-0.06564836,-0.13918012,-0.091137014,-0.13531739,0.017501129,-0.101624,-0.08762793,0.09071233,-0.17093575,-0.11267111,-0.13161421,0.15736312,-0.09840205,-0.082345285,0.8798764,-0.17730829,0.9533293,-0.22681856,0.9583511,-0.17261305,-0.05455427,-0.046095945,-0.18931207,0.94421977,-0.06901138,-0.10424035,-0.12764849,-0.14259195,-0.18633357,-0.032781772,0.9936693,-0.05165252,-0.18559912,-0.1515804,-0.16771407,-0.14109612,-0.1306077,-0.16974756,-0.0960345,-0.061617307,-0.2867218,-0.08618407,0.09176894,-0.15402713,0.08567977,0.14717616,-0.16532215,-0.19290283,0.91918993,-0.16377714,-0.245745,-0.10095404,-0.046349876,-0.13590243,-0.008866753,-0.14235422,-0.17310421,0.09817359,0.10689494,0.089361355,0.01883113
@MajelisLucu,0.11365254,0.2912316,0.14187118,0.23835716,0.10503668,0.9042012,0.19371563,0.09455954,0.26004192,0.3792776,0.15744491,0.08021465,0.3465994,0.43232787,-0.045467112,0.023986952,0.040119413,0.23777846,0.22070244,0.26317412,0.4247434,0.19388223,0.29392532,-0.027059887,0.042380553,0.19113874,0.4942621,0.08585365,0.017888598,0.08655857,0.26027673,-0.00779618,0.13348372,0.14573829,0.49346966,0.46545905,0.22980353,-0.21024098,0.99999994,0.5747957,0.12312436,0.10344355,0.13063261,0.1567338,0.22680102,0.22324617,0.3891778,0.20241532,0.105653934,0.27223903,0.3438921,0.10489759,0.1486944,0.014514307,-0.012133575,-0.20933945,0.8661211,-0.18365932,0.91009617,0.4835614,0.4255545,0.032503974,-0.14852777,0.70006937,0.27717984,0.9336957,0.550035,0.006520214,0.6750587,-0.21596387,0.1262002,0.66995263,0.12878564,0.9408432,0.3607579,0.3198505,0.5376854,0.06918131,0.4128518,0.7832254,0.14040968,0.31752884,0.31480712,0.3133008,0.3339001,0.19513774,0.58943677,-0.112538695,-0.036775142,0.91968143,0.2329053,0.05530916,0.14606088,0.100743316,0.16387677,0.93856454,0.3553207,0.35772264,0.3787756,0.49350613
@MalakaProjectid,0.058351945,0.18787175,0.06898296,0.09324856,0.12179276,0.44883668,0.12155932,0.06457414,0.21773058,0.8723668,0.06292814,-0.05336265,0.63598627,0.67008793,0.08697124,0.058190577,0.08958182,0.07771773,0.26754412,0.34590012,0.2533697,0.11135402,0.16198526,0.050936077,0.082714394,0.12953806,0.942526,0.049284454,0.11655383,-0.025648924,0.12381616,0.04665701,0.05553994,0.07621953,0.94042754,0.34271792,0.09958382,-0.06564836,0.5747957,1.0,0.064888105,0.11577823,0.08745783,0.02320539,0.100514606,0.08810832,0.72591186,0.09874252,0.04851189,0.12963498,0.5190577,0.08308527,0.09112647,0.20284322,0.0449121,-0.10974206,0.41957512,-0.0851869,0.45564464,0.9718145,0.93166846,0.0549666,-0.03230198,0.85682404,0.124202766,0.54769516,0.35739863,0.07373148,0.8915209,-0.07859415,0.13121387,0.5445592,0.11123039,0.52330184,0.20627497,0.18907315,0.21329169,0.031820994,0.90437126,0.3847835,0.028826075,0.5205189,0.11253533,0.52495396,0.5458504,0.09684193,0.4810013,0.027403777,0.044030774,0.659215,0.11526642,0.063231476,0.09042316,-0.056110233,0.07030526,0.529554,0.6340456,0.5458832,0.5402609,0.1382451
@MamankKuliner,0.075074024,0.1964634,0.9806962,-0.04934217,-0.051978026,0.15148291,0.18898001,-0.008424234,0.26032728,-0.016161127,0.9870789,-0.06253256,-0.097733095,-0.054568317,-0.11295701,-0.10763383,-0.021650176,-0.032830272,0.088393115,0.017158113,0.046880446,-0.0037970843,0.2655031,-0.08435233,-0.043938953,0.046713963,0.09444651,-0.13757528,-0.09849499,-0.01780467,-0.016754262,-0.111192435,0.9711364,0.9885586,0.10997115,0.121344075,-0.047385555,-0.13918012,0.12312436,0.064888105,1.0000004,0.058412112,0.90118134,0.03215494,-0.026731567,-0.042136535,-0.10172896,0.9806013,-0.032429088,-0.022554401,-0.13871634,-0.021625083,0.19594973,-0.12361264,-0.09335223,-0.11178841,0.28124142,-0.13623908,0.11862706,0.074044794,0.108474985,-0.10291244,-0.15116364,0.1652944,-0.048757903,0.16653019,0.09584702,-0.09755976,0.006728446,-0.13728288,0.18574421,0.16431351,0.0629805,0.035963178,0.15782396,0.14995214,0.046910003,0.9059057,0.10095308,0.24058828,-0.011699293,-0.0989469,0.060279228,-0.10445213,-0.11561801,-0.017316252,0.7414211,-0.13061507,-0.09229578,0.19148217,-0.0073545277,0.9185314,0.034818374,-0.012550458,0.98431057,0.103002094,-0.084176384,-0.101027265,-0.105731264,-0.09524636
@Mas-Wahid,0.07138335,0.13960308,0.098920606,0.06339033,0.116784856,0.083653666,0.19947693,0.9468344,0.19892716,0.065516174,0.09714883,-0.1440472,0.18437159,0.20961371,0.13380441,0.2027202,0.23582757,0.15542355,0.15580589,0.12656125,0.040192354,0.93589324,0.26520365,0.17813985,0.20981672,0.93043756,0.09311609,0.026378792,0.17916478,-0.105817966,0.07265773,0.17683655,0.13431084,0.10812101,0.07242646,0.18841068,-0.10616849,-0.091137014,0.10344355,0.11577823,0.058412112,1.0000001,0.25896648,-0.08432476,0.07190433,0.058097195,0.15575114,0.09026861,0.9160061,0.086411305,0.13736318,0.9417689,0.21027532,0.05310498,0.18684183,-0.09193284,0.11022086,0.030626008,0.041619916,0.12168452,0.109747946,0.1639966,0.019796433,0.15226912,0.07302046,0.065279156,0.16208857,0.23907265,0.030900244,-0.074676566,0.2645259,0.72067636,0.9760996,0.034979243,0.1015771,0.09598127,0.084995516,0.13774896,0.15455101,0.07238544,0.9217392,0.16018721,0.13540745,0.14064752,0.20159248,0.92561877,0.028410621,0.014912605,0.124262184,0.06166993,0.10296118,0.19283387,0.96606326,-0.14053307,0.06775586,0.0881338,0.18383881,0.13398542,0.15850693,0.23765263
@Melkibajaj,0.08624748,0.36155316,0.9284425,0.008429873,0.08106595,0.17482956,0.37496975,0.13781188,0.4647889,-0.01586546,0.9036567,-0.11871644,-0.06554581,-0.0010233503,-0.06083484,-0.16614726,-0.07767369,0.043270253,0.26078308,0.1497741,0.014878633,0.14100066,0.37226176,-0.14041796,-0.098851815,0.23936275,0.13609901,-0.10275613,-0.16396156,-0.057003625,0.038355198,-0.16952157,0.9392002,0.913864,0.12978487,0.24811707,-0.079892255,-0.13531739,0.13063261,0.08745783,0.90118134,0.25896648,1.0000001,0.0055608097,0.027753578,0.011555688,-0.046030134,0.9143152,0.09888086,0.046753585,-0.10907772,0.11973274,0.398175,-0.074283026,-0.15622538,-0.10390739,0.32018846,-0.1120723,0.11094638,0.106499195,0.16575588,-0.16250572,-0.12089856,0.19903195,0.008960869,0.18204913,0.14954308,-0.14195299,-0.008776688,-0.1299218,0.4087656,0.30132407,0.22867568,0.028929673,0.2797851,0.2784525,0.08404274,0.95238507,0.14827138,0.2911572,0.11737275,-0.063639626,0.0749775,-0.07769765,-0.058980055,0.11567893,0.68127865,-0.08783614,-0.16273262,0.18813647,0.06757099,0.938027,0.20053962,-0.06272569,0.9037056,0.11283082,-0.040508404,-0.07518529,-0.07565517,-0.002859089
@Miawaug,0.9033295,0.114706494,-0.0149047375,0.046480972,0.049634445,0.2308607,0.21389966,-0.12467771,0.1152207,0.16184042,-0.0061653014,0.88707125,-0.054023206,-0.060440846,-0.11522188,0.12648886,0.09086548,0.045332562,0.11941391,0.11654224,0.81699777,-0.042005137,0.67314756,0.0993287,0.16650578,0.1642366,0.1266246,0.3350684,0.13568893,0.94420743,-0.011907932,0.16829848,-0.029105587,-0.0053853523,0.046903893,0.43055016,0.9527447,0.017501129,0.1567338,0.02320539,0.03215494,-0.08432476,0.0055608097,0.99999964,-0.013377383,-0.006420508,-0.0051031346,-0.010290461,-0.0614995,0.045794517,-0.043990184,-0.11923548,0.12539661,-0.017846491,0.114510864,0.05036463,0.045017663,0.028171381,0.02246558,0.038162865,0.027543316,0.25642467,-0.008128594,0.14843592,0.023436308,0.06019377,0.76706064,0.05643604,0.2000849,0.013675596,0.08974325,0.09159535,-0.08980875,0.20537907,0.11887965,0.1115606,0.15235022,0.008547911,0.11399188,0.22100672,-0.09241363,-0.069982804,0.8507358,-0.071792446,0.009530897,-0.047343582,0.15023652,-0.012536265,0.12753168,0.18424158,-0.020667752,0.0028835665,-0.075194955,0.92014694,-0.013026396,0.029235845,-0.08599394,-0.07493215,-0.043944508,0.46648392
@MusicaStudios,-0.11477631,-0.030011691,-0.02339838,0.9897835,0.013730035,0.3062768,-0.041105546,0.091684915,0.025969341,-0.016309224,-0.027725698,-0.12909374,0.053533114,0.0956948,-0.041523248,-0.07253416,-0.08047785,0.96523976,-0.008418309,-0.027164057,0.04131888,0.08806422,-0.064527355,-0.06764811,-0.076495394,0.077583894,0.096748635,0.06584103,-0.06696515,-0.04788795,0.99231577,-0.063817985,-0.00971887,-0.008732754,0.008002609,0.11107641,0.10755223,-0.101624,0.22680102,0.100514606,-0.026731567,0.07190433,0.027753578,-0.013377383,1.0000001,0.990235,0.07100078,-0.004141383,-0.03018563,0.98015916,0.094851516,0.09886916,-0.04017804,-0.0032390086,-0.080308825,-0.120852165,0.1184763,-0.09157182,0.13555267,0.08388847,0.06236024,-0.05406423,-0.055897288,0.015480842,0.9906225,0.19427477,0.027362097,-0.0406996,0.10596551,-0.091404416,-0.017631786,0.2711109,0.04725221,0.2716261,-0.031593088,-0.02726409,0.90176094,-0.019709695,0.057888776,0.5791625,0.03489245,0.061224386,-0.06564134,0.06454845,0.103087835,0.111730106,-0.053073805,-0.040236596,-0.08108319,0.31328797,0.991061,0.046224,0.09083964,-0.07641827,-0.00564201,0.2264286,0.05285735,0.070915334,0.10784096,0.5382266
@NagaswaraOfficial,-0.11385475,-0.031660505,-0.03867375,0.9843831,0.021281537,0.30766368,-0.047917645,0.08030246,0.02331036,-0.030256383,-0.044601284,-0.11406638,0.031680256,0.07423734,-0.029099468,-0.08401861,-0.09484811,0.95451313,-0.0120299,-0.033195935,0.04370712,0.0756943,-0.06584252,-0.08062456,-0.08911134,0.066386946,0.087656066,0.078387775,-0.08014843,-0.037783492,0.9852173,-0.07369523,-0.026939178,-0.026110517,-0.0011976231,0.105122246,0.119689986,-0.08762793,0.22324617,0.08810832,-0.042136535,0.058097195,0.011555688,-0.006420508,0.990235,1.0000002,0.051477585,-0.02007867,-0.042242114,0.97178,0.0774803,0.08710276,-0.04596156,0.0049116653,-0.0932221,-0.10566285,0.118376926,-0.07806295,0.13915712,0.0728488,0.054313324,-0.06373628,-0.042599525,0.0027975235,0.985496,0.19417776,0.028857103,-0.053350125,0.096521124,-0.077847265,-0.024621958,0.25773406,0.036230672,0.27465996,-0.031776823,-0.029284772,0.8915122,-0.03385364,0.043620974,0.56176394,0.027281119,0.041326147,-0.063153215,0.043935977,0.08273983,0.10016806,-0.064235434,-0.027096251,-0.09248121,0.3088128,0.9858713,0.026839597,0.08045568,-0.066308185,-0.021599464,0.22643769,0.0324461,0.05152981,0.08854,0.5524056
@NarasiNewsroom,-0.04500886,0.09977622,-0.07234003,0.071276814,0.30120683,0.2591809,0.17976099,0.101619124,0.088149786,0.61628497,-0.09476325,-0.12959266,0.95809025,0.9570178,0.2549217,-0.0048242193,-0.0070017427,0.086866334,0.1820128,0.34171408,0.056925334,0.13150805,-0.057332397,-0.019109726,-0.019870587,0.15114073,0.5940381,0.20327465,0.05723685,-0.07156163,0.08401284,-0.026806459,-0.07446398,-0.07324498,0.5407038,0.2457679,0.04458775,0.09071233,0.3891778,0.72591186,-0.10172896,0.15575114,-0.046030134,-0.0051031346,0.07100078,0.051477585,0.99999964,-0.09361841,0.09673877,0.09266928,0.91975653,0.12601712,0.1107101,0.37838852,-0.0065029245,0.020878892,0.18412915,0.0720692,0.23415157,0.63742507,0.568457,-0.026437784,0.14486179,0.6573888,0.09453262,0.31714326,0.19332117,0.0035157036,0.70466363,0.07669246,0.17920302,0.4183649,0.09557432,0.3500188,0.09190746,0.11483447,0.13198224,-0.06585291,0.59621143,0.16053161,0.046840616,0.92190427,-0.035743266,0.91906714,0.9400135,0.1040681,0.16187572,0.1910433,-0.02479477,0.3468554,0.076981455,-0.0267701,0.08931229,-0.11569306,-0.09120952,0.34954286,0.9578695,0.9263718,0.92012095,0.11727597
@NexCarlos,0.03572754,0.2633316,0.9823467,-0.030581584,-0.039360162,0.22067633,0.23121066,0.020601002,0.32406634,-0.0154384915,0.9923947,-0.10676961,-0.09163855,-0.0323877,-0.12183158,-0.12274036,-0.032863393,-0.010193961,0.14834309,0.07293321,0.036394697,0.031564735,0.28107476,-0.103089206,-0.057671808,0.07255851,0.11570991,-0.15513903,-0.120242834,-0.057071783,0.010254758,-0.130191,0.98227346,0.9864801,0.1467883,0.1757654,-0.08750529,-0.17093575,0.20241532,0.09874252,0.9806013,0.09026861,0.9143152,-0.010290461,-0.004141383,-0.02007867,-0.09361841,1.0000002,-0.006476475,0.0037990604,-0.13333783,0.0064853886,0.24725483,-0.13570105,-0.11154212,-0.14149201,0.3799092,-0.16187286,0.20939744,0.09970638,0.13597766,-0.123663545,-0.17019978,0.20881806,-0.025202326,0.25478894,0.11669515,-0.107342035,0.027556507,-0.16804141,0.23349075,0.23042002,0.098105505,0.10935111,0.22896364,0.21688347,0.086718425,0.90353644,0.114538535,0.30369467,0.023413116,-0.08781446,0.054093026,-0.09601672,-0.11133,0.015990382,0.76356494,-0.14720303,-0.11409144,0.26757783,0.018634021,0.91134936,0.071429476,-0.04821121,0.9884263,0.19282907,-0.07074225,-0.088626385,-0.09297141,-0.07528926
@OTOMOTIFTV,0.11743386,0.033946924,-0.011603233,-0.035088386,-0.0058715194,0.057298213,0.08044359,0.94273317,0.058808513,0.05413554,0.008795498,-0.069271974,0.15618175,0.15662013,0.092294164,0.4151392,0.43363798,0.04350286,0.040079765,0.039605692,0.11852907,0.95853007,0.23927952,0.37331307,0.40778762,0.8966083,0.0064563397,-0.014340721,0.3767033,-0.06879886,-0.036613267,0.38187766,0.015734227,0.010683369,0.0068956614,0.1109445,-0.08588959,-0.11267111,0.105653934,0.04851189,-0.032429088,0.9160061,0.09888086,-0.0614995,-0.03018563,-0.042242114,0.09673877,-0.006476475,1.0000002,-0.0263896,0.11660331,0.9391677,0.07952836,-0.008456418,0.39388177,-0.12087929,0.082160726,0.004093766,0.052628946,0.045223128,0.009252513,0.36775482,-0.012281252,0.104179755,-0.02484671,0.038357534,0.16910091,0.43423456,0.014680376,-0.100942716,0.11047451,0.66156536,0.94944954,0.033953205,0.03768346,0.029513195,0.0066869217,-0.012332607,0.07548807,-0.007568639,0.9622182,0.13056396,0.19869524,0.11780356,0.16150334,0.9504334,-0.023400027,-0.04196473,0.32481498,0.03469918,-0.018710317,0.04232444,0.93877876,-0.09675804,-0.028731497,0.07534422,0.14286597,0.10905668,0.14380726,0.19493921
@OfficialNoahMusic,-0.056956865,0.01651441,-0.01711443,0.97977674,0.033980362,0.35459748,0.008364385,0.0935626,0.07680794,0.008052403,-0.023056857,-0.08930792,0.06462628,0.11179693,-0.06038059,-0.09552944,-0.10240211,0.9598254,0.037985295,0.013708554,0.09895692,0.100048274,0.006843529,-0.09409484,-0.09457648,0.11171203,0.13726512,0.0727358,-0.08864721,0.00014893524,0.9798131,-0.08646403,-0.0016116044,-0.004793865,0.04028779,0.17963946,0.16513434,-0.13161421,0.27223903,0.12963498,-0.022554401,0.086411305,0.046753585,0.045794517,0.98015916,0.97178,0.09266928,0.0037990604,-0.0263896,1.0000002,0.103930496,0.10091727,0.004196767,-0.014104031,-0.105647996,-0.14574304,0.15402994,-0.114353165,0.1623914,0.11431512,0.09569052,-0.06920749,-0.07695254,0.06008905,0.97958434,0.23192331,0.09968507,-0.06738402,0.14205062,-0.12354557,0.02631631,0.31535196,0.05866521,0.3137642,0.008785009,0.011805415,0.9107188,-0.004126232,0.09441556,0.623108,0.038782276,0.06924106,-0.0050247004,0.07033419,0.11877854,0.12063539,-0.025906328,-0.052971505,-0.10725175,0.35672158,0.98449093,0.054921806,0.10249998,-0.023371918,-0.0016397516,0.260801,0.062949434,0.07785205,0.11571147,0.58853
@OfficialiNews,-0.13244492,-0.03872642,-0.11334163,0.09432945,0.3096244,0.20537646,0.06378262,0.13240558,-0.07347329,0.40198925,-0.120092645,-0.16686195,0.95588243,0.95309234,0.3225447,0.00084366463,-0.012981346,0.12610935,0.025732182,0.20422742,-0.029537309,0.15464428,-0.1970987,-0.01697483,-0.032661453,0.13028,0.3397197,0.26353192,0.054164756,-0.11878315,0.10511952,-0.02753669,-0.108261764,-0.09994866,0.28680065,0.11506146,0.008807659,0.15736312,0.3438921,0.5190577,-0.13871634,0.13736318,-0.10907772,-0.043990184,0.094851516,0.0774803,0.91975653,-0.13333783,0.11660331,0.103930496,1.0,0.15492347,-0.010158895,0.41856194,0.0020601433,0.08592367,0.122195505,0.14970446,0.20121466,0.39442548,0.30505973,-0.030251665,0.22812983,0.4701618,0.11592327,0.25619376,0.06337551,0.009209171,0.5458424,0.14269695,0.050123725,0.36220276,0.08777798,0.31348455,-0.03189242,-0.0055893743,0.15309152,-0.13513452,0.34527546,0.100183144,0.08543524,0.9719043,-0.1191015,0.9721236,0.97873163,0.12792426,0.0314481,0.24160644,-0.024906227,0.25760758,0.090686284,-0.053904578,0.096526384,-0.15995388,-0.121749446,0.30918878,0.9639021,0.97572213,0.98175216,0.13779081
